case,final_equity,ann_return,ann_vol,max_drawdown,sharpe,calmar,turnover,avg_exposure
equal_active,4.720076981456766,0.07929103455854203,0.13669964056774137,-0.24363263863091233,0.5800383543748195,0.3254532520934636,107.86666666666667,0.9194146341463415
inverse_vol,5.2141279507477165,0.08458688402134573,0.13038348483389772,-0.23653717919479,0.6487545882755423,0.3576050256001736,131.86923423854222,0.919219512195122
vol_target_10pct,3.4372891184178784,0.06259100735480927,0.1053775381764994,-0.19107276626594294,0.5939691554567736,0.3275768105418672,124.274429237989,0.7904883841194964
